,secID,ticker,tradeDate,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio,CurrentAssetsTRate,CurrentRatio,DAVOL10,DAVOL20,DAVOL5,DDNBT,DDNCR,DDNSR,DebtEquityRatio,DebtsAssetRatio,DHILO,DilutedEPS,DVRAT,EBITToTOR,EGRO,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,EquityFixedAssetRatio,EquityToAsset,EquityTRate,ETOP,ETP5,FinancialExpenseRate,FinancingCashGrowRate,FixAssetRatio,FixedAssetsTRate,GrossIncomeRatio,HBETA,HSIGMA,IntangibleAssetRatio,InventoryTDays,InventoryTRate,InvestCashGrowRate,LCAP,LFLO,LongDebtToAsset,LongDebtToWorkingCapital,LongTermDebtToAsset,MA10,MA120,MA20,MA5,MA60,MAWVAD,MFI,MLEV,NetAssetGrowRate,NetProfitGrowRate,NetProfitRatio,NOCFToOperatingNI,NonCurrentAssetsRatio,NPParentCompanyGrowRate,NPToTOR,OperatingExpenseRate,OperatingProfitGrowRate,OperatingProfitRatio,OperatingProfitToTOR,OperatingRevenueGrowRate,OperCashGrowRate,OperCashInToCurrentLiability,PB,PCF,PE,PS,PSY,QuickRatio,REVS10,REVS20,REVS5,ROA,ROA5,ROE,ROE5,RSI,RSTR12,RSTR24,SalesCostRatio,SaleServiceCashToOR,SUE,TaxRatio,TOBT,TotalAssetGrowRate,TotalAssetsTRate,TotalProfitCostRatio,TotalProfitGrowRate,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,WVAD,REC,DAREC,GREC,FY12P,DAREV,GREV,SFY12P,DASREV,GSREV,FEARNG,FSALESG,TA2EV,CFO2EV,ACCA,DEGM,SUOI,EARNMOM,FiftyTwoWeekHigh,Volatility,Skewness,ILLIQUIDITY,BackwardADJ,MACD,ADTM,ATR14,ATR6,BIAS10,BIAS20,BIAS5,BIAS60,BollDown,BollUp,CCI10,CCI20,CCI5,CCI88,KDJ_K,KDJ_D,KDJ_J,ROC6,ROC20,SBM,STM,UpRVI,DownRVI,RVI,SRMI,ChandeSD,ChandeSU,CMO,DBCD,ARC,OBV,OBV6,OBV20,TVMA20,TVMA6,TVSTD20,TVSTD6,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,KlingerOscillator,MoneyFlow20,AD,AD20,AD6,CoppockCurve,ASI,ChaikinOscillator,ChaikinVolatility,EMV14,EMV6,plusDI,minusDI,ADX,ADXR,Aroon,AroonDown,AroonUp,DEA,DIFF,DDI,DIZ,DIF,MTM,MTMMA,PVT,PVT6,PVT12,TRIX5,TRIX10,UOS,MA10RegressCoeff12,MA10RegressCoeff6,PLRC6,PLRC12,SwingIndex,Ulcer10,Ulcer5,Hurst,ACD6,ACD20,EMA12,EMA26,APBMA,BBI,BBIC,TEMA10,TEMA5,MA10Close,AR,BR,ARBR,CR20,MassIndex,BearPower,BullPower,Elder,NVI,PVI,RC12,RC24,JDQS20
941,000001.XSHE,1,2017/5/10,,,,,,28.7317,,0.1055,-1.5134,,0.5345,0.0182,0.01,,,,-0.0009,-0.0009,-0.0003,0.7401,0.5648,1.3102,13.471,0.9309,0.0077,0.31,-0.3119,,0.1334,8.7669,9.1565,8.8822,8.6857,9.0895,1.4476,25.5868,0.0691,0.5396,0.1527,0.1315,,-0.7034,0.0027,14.8045,0.278,0.727,0.0049,0.0041,,,0.6744,25.7263,25.7115,0,,,8.805,9.2433,8.9125,8.6499,9.2032,-142.3456,38.8316,,0.1075,0.0181,0.2106,-5.4442,,0.0181,0.2106,,0.018,0.278,0.278,0.0473,-4.5538,,0.7928,-0.9117,6.5502,1.3797,0.3333,,0.9633,0.9475,0.973,0.0081,0.0098,0.1166,0.1651,27.9879,0.0199,-0.395,0.722,0,1.2849,0.0167,1.167,0.1212,0.0374,0.3868,0.0237,0.0026,0.0035,0.0026,0.0035,0.0032,0.003,-177.8805,1.9294,0.1316,42,0.1634,-0.0582,-18,0.8244,-0.0575,-24,0.0765,0.1393,104.4345,-5.6726,-0.0619,-0.008,1.2492,6,0.2203,0.3194,-0.8012,0.0146,122.1103,-0.0544,-0.6808,0.0958,0.1146,-1.5366,-2.7249,0.2286,-5.7965,8.5703,9.2547,-51.7983,-115.9162,35.2198,-202.4464,23.4778,21.3687,27.696,-3.0223,-5.2519,1.189,0.3795,0.054,0.0516,51.1364,-0.0367,0.7507,0.2702,-47.0663,-0.4584,0.9882,32396477045,32382510748,32515065766,393.0886,429.2009,124.386,146.3154,-2529402.084,-1044880.941,46181059.2,45946338.85,46991219.79,48124381.99,2969042.285,-7.9769,0.4389,76.1104,84.2539,14993902.06,14146200.99,-4.5181,7862868209,10486.6664,10511.9477,10510.4429,-6.7347,-8.5732,-14.1604,43.1128,-0.0031,-0.0072,27.9554,39.6028,53.8739,49.7737,-88,92,4,-0.1115,-0.1387,-0.2968,0.3516,0.6484,-0.33,-0.215,1520.0307,1520.3324,1521.2689,-0.0043,-0.0024,40.2173,-0.02,-0.0307,-0.0446,-0.0403,1.2237,2.9105,3.187,0.7078,-0.2516,-0.3826,8.7943,8.933,0.1296,8.7772,1.0124,8.6058,8.6258,1.0156,72.1066,50.2789,21.8277,44.0489,25.4696,-0.1868,-0.0073,0.0207,2.0363,12635.8594,0.9665,0.9413,0.0909
942,000001.XSHE,1,2017/5/11,,,,,,28.7317,,0.1055,-1.5134,,0.5167,0.0182,0.01,,,,-0.0008,-0.0008,-0.0005,0.7401,0.5648,1.3102,13.471,0.9309,0.0078,0.31,-0.3116,,0.1334,8.7547,9.149,8.8648,8.6903,9.0768,1.4476,25.5868,0.0691,0.5396,0.1521,0.1315,,-0.7034,0.0027,14.8045,0.278,0.7283,0.0049,0.0041,,,0.6744,25.7298,25.715,0,,,8.7759,9.2393,8.8914,8.6418,9.1913,-151.4441,38.485,,0.1075,0.0181,0.2106,-5.4442,,0.0181,0.2106,,0.018,0.278,0.278,0.0473,-4.5538,,0.7955,-0.9148,6.5729,1.3845,0.4167,,0.9677,0.9539,0.9954,0.0081,0.0098,0.1166,0.1651,32.8725,0.0301,-0.403,0.722,0,1.2849,0.0167,1.1802,0.1212,0.0374,0.3868,0.0237,0.0026,0.0034,0.0026,0.0035,0.0029,0.003,-157.2182,1.7835,0.0181,44,0.1629,-0.059,-20,0.8215,-0.0609,-26,0.0765,0.1393,102.5985,-5.5728,-0.0619,-0.008,1.2492,6,0.2434,0.3192,-0.6229,0.0146,122.1103,-0.0392,-0.6152,0.0976,0.1156,-0.8696,-2.1584,0.6686,-5.3496,8.5513,9.2315,-51.4129,-107.6458,51.4962,-204.6179,28.9496,24.3872,38.0743,-2.3611,-4.6133,1.1684,0.4496,0.0681,0.0447,60.3723,-0.0323,0.7208,0.3001,-41.2087,-0.2795,0.9869,32446841400,32376187546,32506058266,394.1058,460.3314,124.667,117.5109,-2146531.27,-615048.0164,46941658.44,46626033.64,47241081.66,48871039.66,3062966.508,-4.5759,0.5372,27.5062,79.6733,15032838.03,14212058.39,-4.2517,7883963768,10519.8122,10511.3514,10501.6137,-6.715,-6.8771,-4.0115,55.5993,-0.0035,-0.0087,23.7926,36.507,49.5049,49.8604,-80,88,8,-0.1164,-0.136,-0.4298,0.2851,0.7149,-0.2908,-0.2311,1520.2044,1520.0329,1521.1163,-0.0037,-0.0025,44.371,-0.0222,-0.0324,-0.0004,-0.0409,0.9587,3.0519,2.9331,0.6872,-0.1217,-0.2331,8.7797,8.9157,0.1071,8.7692,1.008,8.6239,8.6707,1.0088,66.96,44.8069,22.1531,42.1388,25.6862,-0.1921,-0.0714,0.0139,2.0433,12635.8594,0.9742,0.9456,0.1
943,000001.XSHE,1,2017/5/12,,,,,,28.7317,,0.1055,-1.5134,,0.5046,0.0178,0.01,,,,-0.0005,-0.0006,-0.0001,0.7401,0.5648,1.3102,13.471,0.9309,0.0078,0.31,-0.3146,,0.1334,8.7811,9.1449,8.8681,8.7601,9.071,1.4476,25.5868,0.0691,0.5396,0.1487,0.1315,,-0.7034,0.0027,14.8045,0.278,0.7374,0.005,0.0041,,,0.6744,25.7525,25.7377,0,,,8.7689,9.2367,8.8804,8.6957,9.183,-143.3985,44.036,,0.1075,0.0181,0.2106,-5.4442,,0.0181,0.2106,,0.018,0.278,0.278,0.0473,-4.5538,,0.8138,-0.9359,6.724,1.4163,0.4167,,0.9922,0.9758,1.0312,0.0081,0.0098,0.1166,0.1651,43.758,0.0441,-0.3915,0.722,0,1.2849,0.0167,1.202,0.1212,0.0374,0.3868,0.0237,0.0029,0.0034,0.0028,0.0035,0.0033,0.003,-89.0844,1.7838,0.0158,46,0.1592,-0.0586,-22,0.8031,-0.0601,-28,0.0768,0.1394,91.8352,-4.9882,-0.0619,-0.008,1.2492,6,0.3977,0.3703,-0.6678,0.0165,122.1103,0.0002,-0.436,0.1092,0.1396,1.4912,0.216,2.3453,-3.086,8.5577,9.2031,28.5056,-31.9689,143.3121,-146.1481,58.9395,39.6135,97.5914,1.8289,-2.4197,1.1684,0.659,0.0792,0.0387,67.1756,-0.0078,0.7208,0.5002,-18.0672,0.1866,0.9859,32538638219,32396772432,32501640608,418.2649,492.8895,154.1058,179.3311,-1110449.299,3033878.589,55097142.18,53575385.24,50541506.65,63179632.77,8288655.775,1.888,0.6545,142.8916,31.7941,20976148.59,17550605.4,-3.3601,8366983640,10611.609,10515.2991,10517.0191,-5.9324,0.646,29.7131,93.6182,-0.0019,0.0007,40.3656,28.2784,45.2465,47.4744,-80,84,4,-0.1164,-0.1163,-0.187,0.4065,0.5935,-0.0701,-0.2231,1522.3154,1520.3069,1521.1148,-0.0021,-0.0024,55.0231,-0.0236,-0.0285,0.0504,-0.029,3.6817,3.0352,2.3233,0.7345,0.3083,0.0268,8.7982,8.9145,0.1056,8.7923,0.9879,8.7305,8.8339,0.9853,77.4219,53.0824,24.3395,58.0851,26.1212,-0.1673,0.0926,0.0292,2.0433,12926.4422,0.9889,0.9674,0.1
944,000001.XSHE,1,2017/5/15,,,,,,28.7317,,0.1055,-1.5134,,0.5095,0.0178,0.01,,,,-0.0003,-0.0006,0,0.7401,0.5649,1.3102,13.471,0.9309,0.0084,0.31,-0.3126,,0.1334,8.7955,9.1402,8.8674,8.7936,9.0641,1.4476,25.5868,0.0691,0.5396,0.1494,0.1315,,-0.7034,0.0027,14.8045,0.278,0.738,0.005,0.0041,,,0.6744,25.748,25.7332,0,,,8.7559,9.2336,8.8694,8.7538,9.1732,-130.9867,51.2349,,0.1075,0.0181,0.2106,-5.4442,,0.0181,0.2106,,0.018,0.278,0.278,0.0473,-4.5538,,0.8101,-0.9317,6.6938,1.41,0.4167,,0.9855,0.9758,1.0339,0.0081,0.0098,0.1166,0.1651,42.1836,0.0386,-0.3873,0.722,0,1.2849,0.0167,1.2389,0.1212,0.0374,0.3868,0.0237,0.0031,0.0034,0.0028,0.0035,0.0034,0.003,-80.9735,1.7703,0.0048,48,0.1597,-0.0601,-24,0.8051,-0.0619,-30,0.0751,0.1371,93.8033,-5.0951,-0.0619,-0.008,1.2492,6,0.3669,0.3697,-0.6517,0.0164,122.1103,0.0218,-0.2017,0.1114,0.1397,1.1943,-0.1012,1.2184,-3.4086,8.5607,9.1782,73.2479,4.0069,106.2357,-120.3655,63.6958,47.0929,96.9015,2.6646,-2.4191,1.089,0.8693,0.0686,0.0515,57.1191,-0.0145,0.7198,0.5002,-18,0.4144,0.9849,32484980398,32418809361,32496992561,419.8039,482.3688,154.5466,177.8927,-325214.856,2815722.914,54835447.42,53588067.66,50772344.75,60005695.51,6281875.54,3.6564,0.6418,40.4114,-13.9687,19625012.5,17606329.82,-2.3184,8397400173,10596.6164,10519.3429,10534.4995,-5.2293,5.1675,36.0379,94.7524,0.0003,0.0121,40.3203,24.0239,42.5891,46.0586,-76,80,4,-0.1137,-0.1028,-0.0588,0.4706,0.5294,-0.1299,-0.2271,1522.0791,1520.6715,1521.097,-0.0008,-0.0022,57.4954,-0.0242,-0.0226,0.0647,-0.0184,0.6504,3.0244,1.4166,0.7208,0.3486,-0.0227,8.8077,8.9105,0.0893,8.8118,0.9945,8.7866,8.8759,0.9882,77.4266,53.9333,23.4933,71.1932,26.4929,-0.0048,0.1355,0.0158,2.0343,12926.4422,0.9855,0.9652,0.1111
945,000001.XSHE,1,2017/5/16,,,,,,28.7317,,0.1055,-1.5134,,0.4863,0.0179,0.01,,,,-0.0002,-0.0006,0.0002,0.7401,0.5649,1.3102,13.471,0.9309,0.0084,0.31,-0.3126,,0.1334,8.8036,9.1352,8.8648,8.809,9.0567,1.4476,25.5868,0.0691,0.5396,0.1497,0.1315,,-0.7034,0.0027,14.8045,0.278,0.7318,0.005,0.0041,,,0.6744,25.7457,25.7309,0,,,8.7459,9.2303,8.8564,8.7938,9.1628,-121.427,44.5103,,0.1075,0.0181,0.2106,-5.4442,,0.0181,0.2106,,0.018,0.278,0.278,0.0473,-4.5538,,0.8083,-0.9296,6.6787,1.4068,0.4167,,0.9888,0.9714,1.0232,0.0081,0.0098,0.1166,0.1651,42.1836,0.0393,-0.3895,0.722,0,1.2849,0.0167,1.2398,0.1212,0.0374,0.3868,0.0237,0.0032,0.0034,0.0028,0.0035,0.0036,0.003,-68.9773,1.7735,0.0074,50,0.1601,-0.0599,-26,0.8067,-0.0622,-32,0.0753,0.1368,94.8194,-5.1503,-0.0619,-0.008,1.2492,6,0.3514,0.3697,-0.7294,0.0165,122.1103,0.0336,-0.2371,0.1128,0.1382,1.0742,-0.1875,0.5234,-3.525,8.5672,9.1456,45.5744,-25.276,32.2623,-142.0971,65.719,52.9293,91.2984,3.1528,-2.8558,1.1395,0.8693,0.0595,0.061,49.3776,-0.0112,0.7404,0.4806,-21.2776,0.4515,0.984,32432493165,32439766584,32487060692,418.7008,493.4764,154.1491,173.3252,243695.1103,2519334.976,54408499.34,53418708.48,50899373.51,57499541.34,4551279.731,5.7732,0.65,35.4885,14.0804,18173494,17594940.22,-1.8563,8376316938,10640.1315,10523.82,10561.1986,-4.8186,6.6111,49.1949,95.3158,-0.0017,0.0112,34.4971,30.0702,37.8258,42.3806,-72,76,4,-0.1094,-0.0926,-0.1578,0.4211,0.5789,-0.1,-0.2211,1521.9569,1521.0698,1521.0764,0.0001,-0.0019,62.8282,-0.0242,-0.0176,0.0506,-0.0086,-0.7374,3.01,0.5078,0.72,0.3888,-0.0928,8.8127,8.9053,0.0868,8.8288,0.9988,8.8154,8.8733,0.9894,71.3277,49.6147,21.713,64.0982,26.8149,-0.0888,0.0319,0.0136,2.0296,12926.4422,0.9855,0.9661,0.1111
946,000001.XSHE,1,2017/5/17,,,,,,28.7317,,0.1055,-1.5134,,0.4622,0.018,0.01,,,,-0.0001,-0.0006,0,0.7436,0.5663,1.3132,13.471,0.9309,0.0084,0.31,-0.3127,,0.1334,8.7974,9.1292,8.8557,8.7959,9.0473,1.4476,25.5868,0.0691,0.5396,0.1509,0.1315,,-0.7034,0.0027,14.8045,0.278,0.7336,0.005,0.0041,,,0.6744,25.7378,25.723,0,,,8.7319,9.2267,8.8424,8.8138,9.1525,-107.6214,38.6224,,0.1075,0.0181,0.2106,-5.4442,,0.0181,0.2106,,0.018,0.278,0.278,0.0473,-4.5538,,0.8019,-0.9222,6.6258,1.3957,0.3333,,0.9843,0.969,1.0115,0.0081,0.0098,0.1166,0.1651,37.4707,0.0304,-0.3975,0.722,0,1.2849,0.0167,1.2397,0.1212,0.0374,0.3868,0.0237,0.0033,0.0034,0.0028,0.0035,0.0034,0.003,-71.5944,1.7734,0.0074,52,0.1614,-0.0617,-28,0.8132,-0.0637,-34,0.0754,0.1368,98.5557,-5.3532,-0.0619,-0.008,1.2492,6,0.2974,0.3613,-0.6701,0.0166,122.1103,0.0326,-0.244,0.1112,0.1301,0.4334,-0.8222,-0.5003,-4.1824,8.5659,9.119,39.6618,-35.4617,-15.6503,-148.1819,58.6927,53.5849,68.9082,1.5039,-3.0994,1.1498,0.8693,0.0516,0.0675,43.3249,-0.0157,0.7611,0.4806,-22.59,0.3784,0.983,32390759363,32448364931,32476719017,421.7921,507.9543,152.3406,154.4377,475073.7439,1400588.278,52104008.92,51621030.56,50220442.28,52244294.9,1851029.068,7.6527,0.6536,45.695,28.7308,16392944.92,17348932.68,-1.7164,8438520640,10625.7405,10529.2544,10580.096,-4.5801,4.5395,45.5261,90.5787,-0.0019,0.0103,30.3412,26.4358,33.6976,39.193,-64,72,8,-0.1054,-0.0891,-0.151,0.4245,0.5755,-0.1402,-0.2211,1521.6258,1521.3687,1521.0226,0.0003,-0.0017,61.5844,-0.0235,-0.0134,0.0252,0.0004,-1.2375,3.0288,0.7453,0.7066,0.2289,-0.1134,8.8061,8.8952,0.0917,8.8151,1.0052,8.8028,8.8168,0.9957,69.2042,47.3926,21.8116,62.5212,26.8851,-0.0612,-0.0014,0.0068,2.0135,12926.4422,0.9755,0.9616,0.1111
947,000001.XSHE,1,2017/5/18,,,,,,28.7317,,0.1055,-1.5134,,0.4382,0.0181,0.01,,,,-0.0004,-0.0007,-0.0003,0.7439,0.5674,1.311,13.471,0.9309,0.0084,0.31,-0.3131,,0.1334,8.785,9.1226,8.8437,8.7738,9.0369,1.4476,25.5868,0.0691,0.5396,0.1516,0.1315,,-0.7034,0.0027,14.8045,0.278,0.7348,0.005,0.0041,,,0.6744,25.7332,25.7184,0,,,8.7308,9.2229,8.8334,8.8198,9.1386,-90.8465,39.5994,,0.1075,0.0181,0.2106,-5.4442,,0.0181,0.2106,,0.018,0.278,0.278,0.0473,-4.5538,,0.7982,-0.918,6.5956,1.3893,0.3333,,0.9988,0.9797,1.0034,0.0081,0.0098,0.1166,0.1651,37.9147,0.0316,-0.374,0.722,0,1.2849,0.0167,1.2414,0.1212,0.0374,0.3868,0.0237,0.003,0.0034,0.0027,0.0035,0.0031,0.0029,-77.2309,1.7734,0.0048,54,0.1621,-0.0628,-30,0.8169,-0.0641,-36,0.0754,0.1368,100.8259,-5.4765,-0.0619,-0.008,1.2492,6,0.2665,0.3669,-0.474,0.0163,122.1103,0.0266,-0.2987,0.1075,0.1184,-0.0154,-1.1756,-1.024,-4.4776,8.5543,9.1124,12.1659,-52.927,-120.8045,-156.8871,52.3613,52.4512,52.1814,0.6899,-2.0255,1.2396,0.8693,0.0447,0.0731,37.9457,-0.0012,0.661,0.4806,-15.8024,0.1557,0.9818,32368019251,32443621966,32469238679,395.9822,457.9694,143.5295,199.8878,178649.0069,-1007049.941,46765118.57,47177812.32,48184862.26,42409567.26,-2371397.896,9.3039,0.6229,-26.8868,-60.3193,18552266.79,16461769.36,-1.6722,7921496807,10617.8991,10537.7072,10601.9681,-4.405,2.2777,37.3915,32.9674,-0.0022,0.0025,27.2042,28.6879,29.5612,37.1639,-64,68,4,-0.102,-0.0887,-0.1864,0.4068,0.5932,-0.0103,-0.2051,1521.5215,1521.6172,1520.9748,0.0001,-0.0016,58.118,-0.0217,-0.0099,-0.0075,0.007,-1.0382,2.9505,1.1343,0.6883,0.1392,-0.0134,8.7943,8.883,0.0982,8.7982,1.0079,8.7759,8.7601,1.0002,74.6009,47.6107,26.9902,67.2741,26.8561,-0.0897,-0.0299,0.0069,2.0043,12926.4422,0.9765,0.9571,0.125
948,000001.XSHE,1,2017/5/19,,,,,,28.7317,,0.1055,-1.5134,,0.4216,0.0182,0.01,,,,-0.0006,-0.0008,-0.001,0.7483,0.5698,1.3133,13.471,0.9309,0.0084,0.31,-0.3104,,0.1334,8.7678,9.1154,8.8291,8.7459,9.0255,1.4476,25.5868,0.0691,0.5396,0.1523,0.1315,,-0.7034,0.0027,14.8045,0.278,0.7335,0.005,0.0041,,,0.6744,25.7286,25.7138,0,,,8.7368,9.2183,8.8219,8.778,9.124,-76.4459,35.2175,,0.1075,0.0181,0.2106,-5.4442,,0.0181,0.2106,,0.018,0.278,0.278,0.0473,-4.5538,,0.7946,-0.9138,6.5654,1.3829,0.3333,,1.0069,0.9742,0.9765,0.0081,0.0098,0.1166,0.1651,37.5147,0.027,-0.3609,0.722,0,1.2849,0.0167,1.2398,0.1212,0.0374,0.3868,0.0237,0.0028,0.0034,0.0026,0.0035,0.0024,0.0029,-70.8149,1.7734,-0.0532,52,0.1629,-0.0608,-32,0.8207,-0.0614,-36,0.0757,0.1369,103.2033,-5.6057,-0.0619,-0.008,1.2492,6,0.2308,0.3821,-0.2574,0.0171,122.1103,0.0186,-0.2642,0.1056,0.1121,-0.5323,-1.4916,-0.9991,-4.7528,8.539,9.1048,-15.3036,-62.0106,-98.8226,-159.7899,44.107,48.8417,34.6375,-0.1067,-2.578,1.2096,0.89,0.0387,0.0773,33.3621,0.0069,0.7002,0.4702,-19.6514,-0.0079,0.9806,32338592167,32425580427,32458098838,389.2988,427.9615,146.8922,216.583,-326774.0275,-2348466.165,43612748.65,44446931.04,46795397.21,38082072.84,-4043384.275,10.7302,0.6412,4.9802,-41.5716,19238582.47,16824000.18,-1.7314,7787586489,10596.0174,10544.6099,10614.669,-4.1373,0.4999,23.7021,4.2786,-0.0027,0.0036,24.0149,29.0862,26.8995,35.3956,-56,64,8,-0.0997,-0.0904,-0.1864,0.4068,0.5932,0.0598,-0.1702,1521.3894,1521.8147,1520.9238,-0.0003,-0.0015,58.3944,-0.0187,-0.0071,-0.0431,0.0123,-0.819,2.7525,1.4227,0.6872,-0.0309,-0.1134,8.7783,8.8687,0.075,8.7768,1.01,8.7401,8.7072,1.0054,75.3266,48.2799,27.0467,69.2589,26.8584,-0.104,-0.0236,0.0093,2.0043,12868.4145,0.9753,0.9571,0.125
949,000001.XSHE,1,2017/5/22,,,,,,28.7317,,0.1055,-1.5134,,0.4529,0.0182,0.01,,,,-0.0003,-0.0006,-0.0008,0.7483,0.5698,1.3133,13.471,0.9309,0.0084,0.31,-0.3072,,0.1334,8.7519,9.1082,8.8149,8.724,9.0142,1.4476,25.5868,0.0691,0.5396,0.1525,0.1315,,-0.7034,0.0027,14.8045,0.278,0.7334,0.005,0.0041,,,0.6744,25.7275,25.7127,0,,,8.7478,9.2127,8.8074,8.7419,9.1092,-76.305,33.4409,,0.1075,0.0181,0.2106,-5.4442,,0.0181,0.2106,,0.018,0.278,0.278,0.0473,-4.5538,,0.7937,-0.9127,6.5578,1.3813,0.3333,,1.0129,0.9677,0.9796,0.0081,0.0098,0.1166,0.1651,45.8453,0.0307,-0.4015,0.722,0,1.2849,0.0167,1.2859,0.1212,0.0374,0.3868,0.0237,0.003,0.0033,0.0027,0.0035,0.0025,0.0029,-88.2389,1.7735,-0.0532,50,0.1631,-0.0606,-34,0.8224,-0.0606,-36,0.0759,0.1379,103.8152,-5.6389,-0.0619,-0.008,1.2492,6,0.2231,0.3789,-0.047,0.0159,122.1103,0.0132,-0.3126,0.1066,0.1134,-0.7757,-1.4461,-0.7082,-4.7118,8.5267,9.0881,-65.9908,-76.1818,-110.2495,-166.0678,34.3605,43.1176,16.8464,-2.4681,-3.2306,1.2798,0.8797,0.0335,0.079,29.7778,0.0127,0.7105,0.4207,-25.6188,-0.0832,0.9794,32270680162,32380920751,32441936355,404.1699,391.1973,151.4158,146.2382,-321948.8133,-302647.9567,48030795.26,48056942.42,48359590.38,48025383.56,38601.7132,8.0339,0.5096,-2.4977,-26.0192,20233816.93,17380843.03,-2.0907,8085248270,10607.7264,10551.2107,10614.0219,-3.66,-3.8666,19.6727,10.9551,-0.003,-0.003,20.6114,33.7426,26.5383,35.2518,-56,60,4,-0.0981,-0.0915,-0.2102,0.3949,0.6051,0.1103,-0.1191,1521.3088,1521.6469,1520.9769,-0.0008,-0.0014,56.749,-0.0145,-0.002,-0.0397,0.011,-0.6848,2.4294,1.6246,0.6899,-0.3403,-0.2331,8.7632,8.8547,0.066,8.7545,1.0086,8.7119,8.6787,1.0078,73.6072,47.7721,25.8351,61.2666,26.8925,-0.1593,-0.0397,0.0138,2.0043,12853.144,0.9932,0.9539,0.125
950,000001.XSHE,1,2017/5/23,,,,,,28.7317,,0.1055,-1.5134,,0.4283,0.018,0.01,,,,-0.0001,-0.0005,-0.0005,0.7483,0.5698,1.3133,13.471,0.9309,0.0084,0.31,-0.3077,,0.1334,8.7588,9.103,8.8125,8.7461,9.0068,1.4476,25.5868,0.0691,0.5396,0.1506,0.1315,,-0.7034,0.0027,14.8045,0.278,0.7367,0.0051,0.0041,,,0.6744,25.7401,25.7253,0,,,8.7629,9.2072,8.8004,8.732,9.0972,-64.9327,41.7477,,0.1075,0.0181,0.2106,-5.4442,,0.0181,0.2106,,0.018,0.278,0.278,0.0473,-4.5538,,0.8037,-0.9243,6.6409,1.3988,0.4167,,1.0174,0.9844,0.9944,0.0081,0.0098,0.1166,0.1651,61.0873,0.0385,-0.3889,0.722,0,1.2849,0.0167,1.2869,0.1212,0.0374,0.3868,0.0237,0.0032,0.0033,0.0028,0.0035,0.0028,0.003,-12.7397,1.7728,-0.0537,48,0.1612,-0.0605,-36,0.8128,-0.0603,-38,0.0763,0.1389,97.4584,-5.2936,-0.0619,-0.008,1.2492,6,0.2857,0.393,0.0777,0.0162,122.1103,0.0248,-0.2543,0.1133,0.1278,0.313,-0.1148,0.668,-3.3724,8.5257,9.0752,6.3167,-22.8188,55.8009,-133.3891,48.0377,47.0888,49.9356,-0.7914,-1.5591,1.1797,0.8797,0.04,0.0685,36.8664,0.0171,0.6703,0.5311,-11.5865,-0.0176,0.9786,32350684181,32358538048,32431749049,421.6297,428.815,164.7425,193.83,196091.9797,2268255.152,53844108.66,52971877.28,50703622.13,58684928.71,4144326.344,8.3424,0.648,28.2731,49.1004,21215465.05,18879343.05,-1.7282,8432952571,10648.1408,10560.0819,10622.6093,-2.6692,-2.6189,29.0951,30.0003,-0.0016,-0.0049,29.7991,27.5143,23.5273,33.9627,-52,56,4,-0.095,-0.0826,-0.0008,0.4996,0.5004,0.1506,-0.0751,1522.3258,1521.688,1521.1798,-0.0006,-0.0013,52.8173,-0.0097,0.004,-0.0159,0.0093,1.898,2.1104,1.5965,0.7077,-0.1,-0.032,8.7673,8.8499,0.0685,8.7573,0.9962,8.7438,8.7471,0.9969,85.5328,57.1266,28.4062,72.7934,27.0583,-0.1324,0.0676,0.0228,2.0043,13016.5379,1.0185,0.9713,0.1429
